center_id,name,address,state_name,district_name,block_name,pincode,from,to,lat,long,fee_type,session_id,date,available_capacity,available_capacity_dose1,available_capacity_dose2,fee,allow_all_age,min_age_limit,vaccine,max_age_limit
633891,PROMED HOSPITAL,1-10A ECR KOTTIVAKKAM,Tamil Nadu,Chennai,Perungudi,600041,09:00:00,13:00:00,12,80,Paid,814e0de5-2d2f-4539-8e7d-2fa2f3b5fcd0,27-08-2021,18,8,10,1200,TRUE,18,COVAXIN,NA
573681,Sundaram Medical Foundation,Vavin Mogappair West Ambattur Industrial Estate,Tamil Nadu,Chennai,Anna Nagar,600058,09:00:00,15:00:00,13,80,Paid,918a4148-2b8e-4cf4-bdbc-1e7e5669ad3e,27-08-2021,3,0,3,780,TRUE,18,COVISHIELD,NA
580606,THE MADRAS MEDICAL MISSION,Ambattur,Tamil Nadu,Chennai,Ambattur,600037,09:00:00,13:00:00,13,80,Paid,0b4d01d8-3e6f-4fd8-a847-db3fc929c721,27-08-2021,59,22,37,1410,TRUE,18,COVAXIN,NA
604150,APOLLO FIRST MED,NO 54 PONAMALLAE HIGH ROAD KILPAUK,Tamil Nadu,Chennai,Anna Nagar,600010,10:00:00,15:30:00,13,80,Paid,bcef692f-dfa7-47fb-a5be-07dd08914273,27-08-2021,8,8,0,780,TRUE,18,COVISHIELD,NA
640465,Trinity Acute Care Hosp-Covaxn,No.33 Desika RoadMylaporeChennai,Tamil Nadu,Chennai,Teynampet,600004,14:30:00,18:30:00,13,80,Paid,0b56138f-553d-4d4c-bab8-37241a17ebe4,27-08-2021,13,6,7,1200,TRUE,18,COVAXIN,NA
764914,Apollo Medical Centre - Kpm,2-319 OMR Karapakkam Landmark Aravind Theatre Chennai Tamil Nadu 600097,Tamil Nadu,Chennai,Sholinganallur,600097,09:00:00,16:00:00,12,80,Paid,731f28f7-ce71-478b-a3fe-1d2758e7c57a,27-08-2021,69,47,22,1410,TRUE,18,COVAXIN,NA
582614,Fortis Hospitals Vadapalani,Arcot Road Vadapalani,Tamil Nadu,Chennai,Kodambakkam,600026,15:30:00,17:30:00,13,80,Paid,325ab6f5-f970-40f3-9569-205d2b6c21dc,27-08-2021,175,90,85,1250,FALSE,45,COVAXIN,NA
606064,DIHA CLINIC,6 6TH MAIN ROAD NANGANALLUR CHENNAI,Tamil Nadu,Chennai,Alandur,600061,09:00:00,16:00:00,13,80,Paid,73c2169a-f6b3-4895-a6f0-2397343192ee,27-08-2021,85,44,41,780,TRUE,18,COVISHIELD,NA
764914,Apollo Medical Centre - Kpm,2-319 OMR Karapakkam Landmark Aravind Theatre Chennai Tamil Nadu 600097,Tamil Nadu,Chennai,Sholinganallur,600097,09:00:00,16:00:00,12,80,Paid,1f410346-c24b-4c34-8198-633040150906,27-08-2021,48,47,1,780,TRUE,18,COVISHIELD,NA
609559,Rainbow Childrens Medicare,No 157 Anna Salai Guindy Chennai 600015,Tamil Nadu,Chennai,Adyar,600015,13:30:00,16:00:00,13,80,Paid,d035eadc-0337-40d6-9000-336d55013903,27-08-2021,189,97,92,780,FALSE,45,COVISHIELD,NA
609447,KUMARAN PVT HOSPITAL 1,Anna Nagar,Tamil Nadu,Chennai,Anna Nagar,600010,10:30:00,14:00:00,13,80,Paid,fa5c623b-e2fd-4f59-b953-f36a29acca9d,27-08-2021,2,2,0,780,FALSE,18,COVISHIELD,44
609447,KUMARAN PVT HOSPITAL 1,Anna Nagar,Tamil Nadu,Chennai,Anna Nagar,600010,10:30:00,14:00:00,13,80,Paid,097e0465-c605-4701-adc5-c6ed98a83ad5,27-08-2021,3,3,0,780,FALSE,45,COVISHIELD,NA
603615,Noble Hospitals -,4 AUDIAPPA MUDALI STREET OPP. LADY M.CT.M.SCHOOL PURASAWAKKAM PURASAIWAKKAM CHENNAI,Tamil Nadu,Chennai,Anna Nagar,600084,09:00:00,15:00:00,13,80,Paid,0207071d-7e3a-4766-87d8-a04f36e4f75d,27-08-2021,0,0,0,780,TRUE,18,COVISHIELD,NA
603579,Apollo Speciality Hospitals,320  PADMA COMPLEX ANNA SALAI TEYNAMPET CHENNAI,Tamil Nadu,Chennai,Teynampet,600035,09:00:00,16:30:00,13,80,Paid,2dbedb0d-9f9c-49bb-882a-a60fe995d8dc,27-08-2021,92,88,4,780,TRUE,18,COVISHIELD,NA
604069,Frontier Lifeline Hospital,R 30 C Ambattur Industrial Estate Rd Mogappair,Tamil Nadu,Chennai,Ambattur,600101,10:30:00,14:00:00,13,80,Paid,89b63482-9f26-45e1-b555-6491ab6216d7,27-08-2021,1,0,1,780,TRUE,18,COVISHIELD,NA
726104,Apollo - KPMG,KPMG  KRM Tower Ground Floor No.1 Harrington Road Chetpet Chennai,Tamil Nadu,Chennai,Teynampet,600031,09:00:00,18:00:00,13,80,Paid,3b4ced62-f685-486e-ba99-1a24674cc0a5,27-08-2021,0,0,0,0,TRUE,18,COVISHIELD,NA
752087,Vijaya Health Centre,175NSK SALAIVADAPALANICHENNAI,Tamil Nadu,Chennai,Kodambakkam,600026,09:00:00,12:00:00,13,80,Paid,b8445edc-4ae1-4bfe-9166-2135ff2647f5,27-08-2021,142,72,70,1200,FALSE,45,COVAXIN,NA
626956,Apollo Clinic VELACHEY,Plot No. 46 7th Street Tansi Nagar Velachey- 600042,Tamil Nadu,Chennai,Adyar,600042,15:00:00,17:00:00,12,80,Paid,ab779707-5a37-4cdf-82c3-48058339dcaf,27-08-2021,25,16,9,1410,TRUE,18,COVAXIN,NA
733787,ESI AYANAVARAM - WP CVC,53 Medavakkam Tank Rd Thiruvalluvar Nagar Dr Ambedkar Nagar,Tamil Nadu,Chennai,Anna Nagar,600023,09:00:00,18:00:00,13,80,Free,f16bc246-f380-400b-bb5d-44e183e8f81f,27-08-2021,0,0,0,0,TRUE,18,COVISHIELD,NA
627606,Mothers Speciality Hospital,24 Office Road 36 Old Twp Rd Venkatapuram Ambattur,Tamil Nadu,Chennai,Ambattur,600053,10:00:00,14:00:00,13,80,Paid,4a88199c-8fd4-4525-a1fb-810c0cc1e6cc,27-08-2021,25,15,10,780,TRUE,18,COVISHIELD,NA
603190,CURI Hospital,148 Old Mahabalipuram Rd Seevaram Oggiyamduraipakkam Tamil Nadu,Tamil Nadu,Chennai,Sholinganallur,600096,10:00:00,14:00:00,12,80,Paid,a89efe0a-b6ae-462b-a0d5-6feec30b2578,27-08-2021,181,130,51,780,TRUE,18,COVISHIELD,NA
752087,Vijaya Health Centre,175NSK SALAIVADAPALANICHENNAI,Tamil Nadu,Chennai,Kodambakkam,600026,09:00:00,12:00:00,13,80,Paid,112da0ee-9557-4ba4-b030-f3fd66cde1b8,27-08-2021,146,73,73,1200,FALSE,18,COVAXIN,44
633891,PROMED HOSPITAL,1-10A ECR KOTTIVAKKAM,Tamil Nadu,Chennai,Perungudi,600041,09:00:00,16:00:00,12,80,Paid,a895956a-3db2-433c-a4eb-991d2ef72f7b,27-08-2021,16,16,0,780,TRUE,18,COVISHIELD,NA
724306,Cloudnine Hospital -,No 54 Vijayaraghava Road T. Nagar Chennai,Tamil Nadu,Chennai,Kodambakkam,600017,14:00:00,17:00:00,13,80,Paid,3ec3a41b-cc17-4ea5-8d5c-50d3ff688d10,27-08-2021,159,91,68,780,TRUE,18,COVISHIELD,NA
736901,Apollo - TCS - Ambattur,TCS 21 Industrial Estate Ambattur Chennai,Tamil Nadu,Chennai,Teynampet,600058,09:00:00,18:00:00,13,80,Paid,e3931b21-2468-4269-81eb-1bccd0f6dffa,27-08-2021,0,0,0,0,TRUE,18,COVISHIELD,NA
698444,Kavery Hospital - WP,199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI,Tamil Nadu,Chennai,Teynampet,600004,09:00:00,18:00:00,13,80,Paid,4e972a4e-d05f-4954-8fb7-2ca6b3b47878,27-08-2021,0,0,0,0,FALSE,45,COVISHIELD,NA
613809,APOLLO CLINIC MADIPAKKAM,NO 74 MEDAVAKKAM MAIN ROAD BHARATH NAGAR MADIPAKKAM,Tamil Nadu,Chennai,Perungudi,600091,12:00:00,18:00:00,12,80,Paid,1b5d96d6-45ab-42c0-9d40-d27b655d2dbe,27-08-2021,0,0,0,780,TRUE,18,COVISHIELD,NA
607639,West Minster Health Care,No.145 2 Nungambakkam High RoadChennai,Tamil Nadu,Chennai,Teynampet,600034,08:30:00,15:00:00,13,80,Paid,9c48edf4-e91e-4d94-b300-36835e5f2333,27-08-2021,126,65,61,780,TRUE,18,COVISHIELD,NA
695918,Apollo Mains Greams,21 GREAMS LANE OFF GREAMS ROAD,Tamil Nadu,Chennai,Teynampet,600006,09:00:00,14:00:00,13,80,Paid,07429f7c-26dd-4e7b-92e5-85a2ccf4d132,27-08-2021,558,185,373,1410,TRUE,18,COVAXIN,NA
765405,APOLLO MEDICAL CENTRE -T NAGAR,11Sivaprakasam Street Pondybazaar Tnagar Chennai,Tamil Nadu,Chennai,Teynampet,600017,10:00:00,16:00:00,13,80,Paid,f47fa86c-500b-41e7-84a5-19736105ee7b,27-08-2021,38,22,16,1410,TRUE,18,COVAXIN,NA
629991,APOLLO MEDICAL CENTRE-,F30 SECOND AVENUE ANNANAGAR EAST,Tamil Nadu,Chennai,Anna Nagar,600102,10:00:00,16:00:00,13,80,Paid,0122c543-6bd8-4848-8a33-932de2f44208,27-08-2021,5,5,0,780,TRUE,18,COVISHIELD,NA
725814,Motherhood Hospital -,No. 542 TTK Road Alwarpet Chennai,Tamil Nadu,Chennai,Teynampet,600018,14:00:00,20:00:00,13,80,Paid,b94cdb12-49c2-4216-95db-dcea5d14958a,27-08-2021,39,19,20,1200,TRUE,18,COVAXIN,NA
753599,GOV PERIPHAL PERIYAR NAG WP,GHKarthikeyan Road Periyar Nagar West PeramburChennai,Tamil Nadu,Chennai,TVK Nagar bv,600082,09:00:00,18:00:00,13,80,Free,9deb5bac-d869-4999-9549-a6a44e247141,27-08-2021,0,0,0,0,TRUE,18,COVISHIELD,NA
784479,Apollo- BNPP Global,Centre Point II 8 Ekkaduthangal Road South Phase SIDCO Industrial Estate Guindy Chennai Tamil Nadu 600032,Tamil Nadu,Chennai,Teynampet,600032,09:00:00,18:00:00,13,80,Paid,bedd6f4a-5f2e-495e-96ec-c03522da31f8,27-08-2021,0,0,0,0,TRUE,18,COVISHIELD,NA
582614,Fortis Hospitals Vadapalani,Arcot Road Vadapalani,Tamil Nadu,Chennai,Kodambakkam,600026,13:00:00,15:00:00,13,80,Paid,fe3b4aec-a8d2-4eda-a2c0-544372e7e9b7,27-08-2021,24,21,3,780,FALSE,18,COVISHIELD,44
609559,Rainbow Childrens Medicare,No 157 Anna Salai Guindy Chennai 600015,Tamil Nadu,Chennai,Adyar,600015,13:30:00,16:00:00,13,80,Paid,7eca6d62-cd55-4b88-987a-d760397d176f,27-08-2021,113,82,31,780,FALSE,18,COVISHIELD,44
604384,Fortis Malar Hospital,Fortis Malar HospitalChennai TN.,Tamil Nadu,Chennai,Adyar,600020,13:30:00,15:30:00,12,80,Paid,218f1110-7d24-4bcc-9f8a-9f352185bbe7,27-08-2021,90,46,44,780,FALSE,45,COVISHIELD,NA
632061,LAMFER HEALTHCARE LAB,21 First Floor Fist Main Road (Above SRI Tyres Nanganallur Chennai Tamil Nadu 600061,Tamil Nadu,Chennai,Alandur,600061,10:30:00,13:30:00,12,80,Paid,26ce006c-ee8f-41b7-afb8-7c92c81a2cf7,27-08-2021,26,17,9,780,FALSE,18,COVISHIELD,44
636987,MIOT Hospitals,112 Mount Poonamallee Road Manapakkam,Tamil Nadu,Chennai,Alandur,600088,08:00:00,15:00:00,13,80,Paid,43c62502-d1d5-40d0-9ade-8bab4a93e69f,27-08-2021,84,67,17,780,TRUE,18,COVISHIELD,NA
603648,Srinivas Priya Hosp,Srinivas Priya Hospital Perambur Chennai,Tamil Nadu,Chennai,TVK Nagar bv,600011,09:00:00,12:00:00,13,80,Paid,5db01faa-baa3-4cd7-9f89-809b25ddea7a,27-08-2021,20,10,10,780,TRUE,18,COVISHIELD,NA
603702,Trinity Acute Care Hospital,No.33 Desika RoadMylaporeChennai,Tamil Nadu,Chennai,Teynampet,600004,09:00:00,18:00:00,13,80,Paid,29f28f97-1cec-4d2b-9adb-6494f55a15ac,27-08-2021,15,10,5,780,TRUE,18,COVISHIELD,NA
740679,Apollo Medical Centre - TNAGAR,11-4 Sivaprakasam Street Pondybazaar Tnagar Chennai,Tamil Nadu,Chennai,Teynampet,600017,09:00:00,18:00:00,13,80,Paid,9747e200-5b16-4cea-8cd8-4f9ceb82ffe2,27-08-2021,0,0,0,0,TRUE,18,COVISHIELD,NA
625935,Seethapathi Hospital,128 241 Royapettah High Road Royapettah Chennai,Tamil Nadu,Chennai,Teynampet,600014,09:00:00,15:00:00,13,80,Paid,37e8f3a9-db4b-40e2-9f72-ab3ed7885fa1,27-08-2021,75,44,31,780,TRUE,18,COVISHIELD,NA
627109,Kavery Hospital,199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI,Tamil Nadu,Chennai,Teynampet,600004,08:00:00,12:00:00,13,80,Paid,bff3235d-c21d-49a0-8b73-e03c6c236484,27-08-2021,183,90,93,1250,FALSE,18,COVAXIN,44
606106,RPS Hospital Korattur,TVS Nagar Korattur,Tamil Nadu,Chennai,Ambattur,600076,09:00:00,17:00:00,13,80,Paid,572ba989-f39e-4219-b448-3611106528f8,27-08-2021,92,45,47,780,FALSE,45,COVISHIELD,NA
653761,DLF MIOT MEDICAL CENTRE CVS,GF Block 8 DLF Cyber City Mount Poonamallee Road Manapakkam 600089,Tamil Nadu,Chennai,Alandur,600089,08:00:00,15:00:00,11,78,Paid,0d336abf-d4b7-44ff-801a-236d576c4259,27-08-2021,104,71,33,780,TRUE,18,COVISHIELD,NA
606982,MINT HOSPITAL,19 1 1st Avenue Shastri NagarAdyar Chennai,Tamil Nadu,Chennai,Adyar,600020,09:00:00,18:00:00,12,80,Paid,a9287e46-db34-44a3-9ca1-20a2ac481ea3,27-08-2021,184,93,91,1410,TRUE,18,COVAXIN,NA
725814,Motherhood Hospital -,No. 542 TTK Road Alwarpet Chennai,Tamil Nadu,Chennai,Teynampet,600018,14:00:00,20:00:00,13,80,Paid,d9e11f5f-fa90-4034-bdf1-0a9764143f51,27-08-2021,51,14,37,780,TRUE,18,COVISHIELD,NA
626956,Apollo Clinic VELACHEY,Plot No. 46 7th Street Tansi Nagar Velachey- 600042,Tamil Nadu,Chennai,Adyar,600042,10:00:00,13:00:00,12,80,Paid,a1ce4497-d709-4a72-be48-4f9ec8a64be1,27-08-2021,4,4,0,780,TRUE,18,COVISHIELD,NA
627374,APOLLO CLINIC MADIPAKAM,NO 74 MEDAVAKKAM MAIN ROAD BHARATHI NAGAR MADIPAKKAM,Tamil Nadu,Chennai,Perungudi,600091,09:00:00,11:00:00,12,80,Paid,04c77aa8-10b3-418b-81f9-6197d9c21136,27-08-2021,25,0,25,1410,TRUE,18,COVAXIN,NA
613378,ISWARYA FERTILITY CENTRES,13 1ST MAIN ROAD KASTURIBA NAGAR ADYAR CHENNAI,Tamil Nadu,Chennai,Adyar,600020,09:00:00,18:00:00,13,80,Paid,5887bc91-fe0a-4d49-8d70-b88ed91c5fcd,27-08-2021,194,97,97,1410,FALSE,18,COVAXIN,44
580606,THE MADRAS MEDICAL MISSION,Ambattur,Tamil Nadu,Chennai,Ambattur,600037,09:00:00,15:00:00,13,80,Paid,1bfd8406-21cf-4d8c-af01-8572898072fe,27-08-2021,39,26,13,780,TRUE,18,COVISHIELD,NA
604744,SIMS HOSPITAL,1 JAWAHARLAL ROAD VADAPALANI,Tamil Nadu,Chennai,Kodambakkam,600026,09:30:00,15:30:00,13,80,Paid,14d34fb7-3e52-4cf8-8632-09f8dccb115d,27-08-2021,149,67,82,780,FALSE,45,COVISHIELD,NA
698444,Kavery Hospital - WP,199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI,Tamil Nadu,Chennai,Teynampet,600004,09:00:00,18:00:00,13,80,Paid,2e4112ea-e929-4d28-81b6-600380917b56,27-08-2021,0,0,0,0,FALSE,45,SPUTNIK V,NA
764209,Apollo Fertility,Celebrity Buildings T-95 3rd Avenue Anna Nagar Chennai Tamil Nadu 600040,Tamil Nadu,Chennai,Anna Nagar,600040,09:00:00,18:30:00,13,80,Paid,d4d1c57d-c6bf-47f8-a8bf-7088523faf0c,27-08-2021,72,31,41,1410,TRUE,18,COVAXIN,NA
604376,VOLUNTARY HEALTH SERVICES,VOLUNTARY HEALTH SERVICES THARAMANI CHENNAI TN.,Tamil Nadu,Chennai,Adyar,600113,14:00:00,16:00:00,13,80,Paid,272d9b17-49ed-4ff6-92c3-8e0349c1f648,27-08-2021,0,0,0,780,TRUE,18,COVISHIELD,NA
636861,Apollo Proton Hospital,Perungudi,Tamil Nadu,Chennai,Perungudi,600096,10:00:00,12:00:00,12,80,Paid,e2154a5f-e2c6-4517-8668-0f76cfab9b2c,27-08-2021,399,200,199,1410,TRUE,18,COVAXIN,NA
627812,APOLLO MEDCIAL CENTRE,F 30 SECOND AVENUE ANNANAGAR EAST CHENNAI,Tamil Nadu,Chennai,Anna Nagar,600102,10:00:00,14:00:00,13,80,Paid,9c680738-033c-4861-ab89-8af6a5489d97,27-08-2021,9,8,1,780,TRUE,18,COVISHIELD,NA
580795,Venkataeswara Hospitals,36 - A Pasumpon Muthuramalinga Thevar Rd Nandanam Extension Nandanam Chennai,Tamil Nadu,Chennai,Teynampet,600035,09:00:00,18:00:00,13,80,Paid,4edcaf88-22e7-4457-b00d-f1d8ff8a2c78,27-08-2021,197,98,99,1410,TRUE,18,COVAXIN,NA
603526,M R Hospital,20 GOVINDAN STREET AYYAAVOO COLONY AMINJIKARAI CHENNAI,Tamil Nadu,Chennai,Anna Nagar,600030,10:00:00,17:00:00,13,80,Paid,1d510535-df7e-4651-b0da-10517d361b5c,27-08-2021,34,18,16,780,TRUE,18,COVISHIELD,NA
582614,Fortis Hospitals Vadapalani,Arcot Road Vadapalani,Tamil Nadu,Chennai,Kodambakkam,600026,13:00:00,15:00:00,13,80,Paid,124661dd-6b04-4591-a7c5-a6d300099ab8,27-08-2021,83,44,39,780,FALSE,45,COVISHIELD,NA
603713,Prashanth Hospitals -,36 36A Velachery Rd Velachery Chennai,Tamil Nadu,Chennai,Adyar,600042,09:30:00,15:30:00,12,80,Paid,77ec4a90-42c1-4fd4-9036-4bc0a37631fc,27-08-2021,78,74,4,780,FALSE,18,COVISHIELD,44
604744,SIMS HOSPITAL,1 JAWAHARLAL ROAD VADAPALANI,Tamil Nadu,Chennai,Kodambakkam,600026,09:30:00,15:30:00,13,80,Paid,86c83ee1-08ae-4946-a06a-85e704fa4d05,27-08-2021,112,40,72,780,FALSE,18,COVISHIELD,44
812587,Anbu Hospital PVT Ltd,No 18-4 Sasi Nagar Rd Near By Clove Dental Backside Balaji Nagar Velachery Chennai Tamil Nadu 600042,Tamil Nadu,Chennai,Adyar,600042,10:00:00,16:00:00,12,80,Paid,5bcb6ce7-7b83-4939-9c99-6caed12125af,27-08-2021,46,24,22,780,TRUE,18,COVISHIELD,NA
731189,MGM - BAI,Parthasarathi Puram T. Nagar Chennai Tamil Nadu 600017,Tamil Nadu,Chennai,Anna Nagar,600017,09:00:00,18:00:00,13,80,Paid,59dd4a2c-7c91-43cb-9e30-403600d33785,27-08-2021,0,0,0,0,TRUE,18,COVAXIN,NA
629991,APOLLO MEDICAL CENTRE-,F30 SECOND AVENUE ANNANAGAR EAST,Tamil Nadu,Chennai,Anna Nagar,600102,10:00:00,13:00:00,13,80,Paid,14ef1b50-ff53-4bdd-baa9-3cce1c62fe6a,27-08-2021,2,1,1,1410,TRUE,18,COVAXIN,NA
617607,Srushti Hospital Pvt Ltd,No. 1 Padmavathy St Thirumalai Nagar Thiru Nagar Ramapuram,Tamil Nadu,Chennai,Valasaravakkam,600089,09:00:00,18:00:00,13,80,Paid,37f2f621-4960-487d-a228-f3b9ad3174c9,27-08-2021,19,10,9,780,TRUE,18,COVISHIELD,NA
613378,ISWARYA FERTILITY CENTRES,13 1ST MAIN ROAD KASTURIBA NAGAR ADYAR CHENNAI,Tamil Nadu,Chennai,Adyar,600020,09:00:00,18:00:00,13,80,Paid,40bc3dc4-b0a7-4f7f-a06e-e43cbc87c17b,27-08-2021,199,99,100,1410,FALSE,45,COVAXIN,NA
752087,Vijaya Health Centre,175NSK SALAIVADAPALANICHENNAI,Tamil Nadu,Chennai,Kodambakkam,600026,09:00:00,18:00:00,13,80,Paid,d8ec5318-39a8-44ac-af8c-1dc476752797,27-08-2021,142,71,71,780,FALSE,45,COVISHIELD,NA
603362,Apollo Spec Hosp,5-639 Old Mahabalipuram Rd Tirumalai Nagar Perungudi Chennai,Tamil Nadu,Chennai,Perungudi,600096,09:00:00,15:30:00,12,80,Paid,57e6e81e-b544-4a39-809f-183110ebcf65,27-08-2021,51,46,5,780,TRUE,18,COVISHIELD,NA
611747,JV Hospital,31 Railway Border Rd Akbarabad Kodambakkam,Tamil Nadu,Chennai,Kodambakkam,600024,10:00:00,12:00:00,13,80,Paid,367094b2-16e8-42b0-81be-3f1aeff50507,27-08-2021,76,41,35,780,TRUE,18,COVISHIELD,NA
624694,Apollo Speciality Hosp,320  PADMA COMPLEX ANNA SALAI TEYNAMPET CHENNAI,Tamil Nadu,Chennai,Teynampet,600035,13:00:00,15:00:00,13,80,Paid,92768383-3604-4673-aeeb-680fa60bf2ff,27-08-2021,5,4,1,1250,TRUE,18,COVAXIN,NA
603315,Porur SRMC,Sri Ramachandra Nagar Porur,Tamil Nadu,Chennai,Valasaravakkam,600116,09:00:00,15:00:00,13,80,Paid,74e4b8f1-3590-41eb-bbf5-c37b7130c5b6,27-08-2021,94,49,45,1410,TRUE,18,COVAXIN,NA
580795,Venkataeswara Hospitals,36 - A Pasumpon Muthuramalinga Thevar Rd Nandanam Extension Nandanam Chennai,Tamil Nadu,Chennai,Teynampet,600035,09:00:00,18:00:00,13,80,Paid,8f2e42db-43e3-4553-a47e-1c7f74bcd4e3,27-08-2021,186,99,87,780,TRUE,18,COVISHIELD,NA
580742,Medway Hospitals,2 26 1st Main Rd United India Colony Kodambakkam Chennai,Tamil Nadu,Chennai,Kodambakkam,600024,11:00:00,15:00:00,13,80,Paid,6397c2b5-6464-4488-99f2-1bc36634d626,27-08-2021,92,47,45,780,FALSE,18,COVISHIELD,44
632141,Dr Kamakshi Memorial,No.1 Radial Road Dandeeswarar Nagar Rose Avenue Pallikaranai,Tamil Nadu,Chennai,Perungudi,600100,09:30:00,13:00:00,12,80,Paid,330397c0-9bff-4e03-a2f6-54ecf7acae2a,27-08-2021,177,92,85,1200,TRUE,18,COVAXIN,NA
603300,Gem Hospitals,Thiruvengadam Nagar Perungudi Chennai,Tamil Nadu,Chennai,Perungudi,600096,09:00:00,16:00:00,12,80,Paid,4689dd91-c391-41ca-beea-7491cb7412e6,27-08-2021,94,59,35,780,FALSE,18,COVISHIELD,44
582614,Fortis Hospitals Vadapalani,Arcot Road Vadapalani,Tamil Nadu,Chennai,Kodambakkam,600026,15:30:00,17:30:00,13,80,Paid,50986783-8980-44db-acc0-7cb24e1ac0e7,27-08-2021,155,76,79,1250,FALSE,18,COVAXIN,44
752087,Vijaya Health Centre,175NSK SALAIVADAPALANICHENNAI,Tamil Nadu,Chennai,Kodambakkam,600026,09:00:00,15:00:00,13,80,Paid,bb84eff0-c5ed-4d1c-91f7-23cd6ec97ea7,27-08-2021,118,64,54,780,FALSE,18,COVISHIELD,44
606251,Srinivasan Rajalakshmi Hospita,11 77 6th St Lakshmi Nagar IV Stage Voltas Colony Nanganallur,Tamil Nadu,Chennai,Alandur,600061,09:00:00,18:00:00,12,80,Paid,7c64bb5d-c686-4365-8271-f928336f4bd9,27-08-2021,39,20,19,780,TRUE,18,COVISHIELD,NA
765405,APOLLO MEDICAL CENTRE -T NAGAR,11Sivaprakasam Street Pondybazaar Tnagar Chennai,Tamil Nadu,Chennai,Teynampet,600017,10:00:00,16:00:00,13,80,Paid,fc25c07a-0525-4806-9485-c84c5af4b1c1,27-08-2021,31,30,1,780,TRUE,18,COVISHIELD,NA
604384,Fortis Malar Hospital,Fortis Malar HospitalChennai TN.,Tamil Nadu,Chennai,Adyar,600020,13:30:00,15:30:00,12,80,Paid,64e64c60-f751-4b4a-ad69-6fd1a1f69f43,27-08-2021,34,31,3,780,FALSE,18,COVISHIELD,44
725957,Apollo - Altimetrik,Altimetrik Idia Pvt Ltd Unit No.3 4 4th Floor Ascendas International Tech Park Crest 2nd Phase CSIR Road Taramani Chennai,Tamil Nadu,Chennai,Teynampet,600113,09:00:00,18:00:00,12,80,Paid,45d0f6ab-8cfa-418e-a122-be62e159e53a,27-08-2021,0,0,0,0,TRUE,18,COVISHIELD,NA
634445,Apollo Spectra-Alwarpet-CVXIN,12 C P Ramasamy Rd Alwarpet Chennai,Tamil Nadu,Chennai,Teynampet,600018,11:00:00,12:30:00,13,80,Paid,84611c93-a62f-44ea-94fc-f13035d93332,27-08-2021,38,19,19,1410,TRUE,18,COVAXIN,NA
631848,VIHAA HOSPITAL,3RD AVENUE BLOCK E ANNANAGAR EAST,Tamil Nadu,Chennai,Anna Nagar,600102,09:00:00,17:00:00,13,80,Paid,9eb52910-08d0-408b-b829-2ddf3edd02bf,27-08-2021,244,121,123,1410,TRUE,18,COVAXIN,NA
807066,Meridian Hospital,Inner Ring RoadOpp To RTO Kolathur Near Retteri Junction Madhavaram,Tamil Nadu,Chennai,Madhavaram,600099,09:00:00,18:00:00,13,80,Paid,4c89a3f5-a19d-44b7-bc7b-1735a784fe4b,27-08-2021,14,9,5,780,TRUE,18,COVISHIELD,NA
635473,Cancer Institute Adyar,Cancer Institute AdyarChennai TN.,Tamil Nadu,Chennai,Adyar,600020,09:00:00,13:00:00,12,80,Paid,8fb994fc-f2bc-4c39-b923-22ba30769fb0,27-08-2021,81,68,13,150,TRUE,18,COVISHIELD,NA
764209,Apollo Fertility,Celebrity Buildings T-95 3rd Avenue Anna Nagar Chennai Tamil Nadu 600040,Tamil Nadu,Chennai,Anna Nagar,600040,09:00:00,18:30:00,13,80,Paid,0e65cc96-6ce3-46d1-af67-4bcc2c72b7e2,27-08-2021,71,60,11,780,TRUE,18,COVISHIELD,NA
632141,Dr Kamakshi Memorial,No.1 Radial Road Dandeeswarar Nagar Rose Avenue Pallikaranai,Tamil Nadu,Chennai,Perungudi,600100,09:30:00,15:00:00,12,80,Paid,76921e21-7264-43c4-8284-2729d5cb4bfe,27-08-2021,114,79,35,780,TRUE,18,COVISHIELD,NA
603713,Prashanth Hospitals -,36 36A Velachery Rd Velachery Chennai,Tamil Nadu,Chennai,Adyar,600042,09:30:00,15:30:00,12,80,Paid,0b74eb1e-8dc0-4bd1-819a-bcdf5a3be6c5,27-08-2021,93,25,68,780,FALSE,45,COVISHIELD,NA
753599,GOV PERIPHAL PERIYAR NAG WP,GHKarthikeyan Road Periyar Nagar West PeramburChennai,Tamil Nadu,Chennai,TVK Nagar bv,600082,09:00:00,18:00:00,13,80,Free,d19b25db-e390-49e6-92e9-616099a002e3,27-08-2021,0,0,0,0,TRUE,18,COVAXIN,NA
609559,Rainbow Childrens Medicare,No 157 Anna Salai Guindy Chennai 600015,Tamil Nadu,Chennai,Adyar,600015,09:30:00,14:00:00,13,80,Paid,2d910338-5288-4b21-a143-a895bce1b139,27-08-2021,391,195,196,1410,FALSE,45,COVAXIN,NA
607746,HINDUMISSION HOSPITNANGANALLUR,100 Feet Rd Iyyappa Nagar Hindu Colony Nanganallur Chennai Tamil Nadu 600061,Tamil Nadu,Chennai,Alandur,600061,09:00:00,12:00:00,12,80,Paid,fe2349f3-737e-4913-b2ff-b70cacc11462,27-08-2021,0,0,0,250,TRUE,18,COVISHIELD,NA
